,0
0,69
1,152
2,169
3,243
4,258
5,267
6,289
7,301
8,307
9,318
10,319
11,321
12,322
13,336
14,339
15,345
16,348
17,363
18,405
19,414
20,416
21,427
22,432
23,436
24,450
25,453
26,462
27,483
28,486
29,492
30,502
31,506
32,516
33,522
34,523
35,529
36,561
37,567
38,590
39,591
40,596
41,601
42,602
43,603
44,607
45,610
46,614
47,619
48,628
49,631
50,632
51,636
52,652
53,657
54,659
55,660
56,661
57,673
58,677
59,678
60,679
61,684
62,686
63,702
64,706
65,708
66,710
67,713
68,721
69,723
70,729
71,730
72,733
73,736
74,738
75,739
76,742
77,743
78,746
79,753
80,754
81,755
82,762
83,763
84,765
85,766
86,770
87,772
88,774
89,776
90,777
91,778
92,781
93,784
94,788
95,799
96,809
97,813
98,815
99,820
100,821
101,824
102,830
103,831
104,832
105,833
106,838
107,844
108,845
109,852
110,856
111,857
112,859
113,868
114,869
115,871
116,872
117,876
118,877
119,878
120,879
121,880
122,887
123,888
124,892
125,895
126,897
127,900
128,903
129,914
130,924
131,925
132,926
133,935
134,936
135,949
136,951
137,952
138,955
139,958
140,966
141,967
142,972
143,973
144,978
145,982
146,988
147,990
148,991
149,993
150,994
151,998
152,1000
153,1004
154,1007
155,1014
156,1015
157,1016
158,1018
159,1020
160,1022
161,1023
162,1024
163,1025
164,1027
165,1029
166,1030
167,1033
168,1036
169,1038
170,1042
171,1043
172,1044
173,1045
174,1046
175,1048
176,1051
177,1052
178,1057
179,1059
180,1060
181,1061
182,1062
183,1063
184,1065
185,1067
186,1075
187,1077
188,1078
189,1080
190,1081
191,1082
192,1084
193,1088
194,1089
195,1095
196,1096
197,1097
198,1100
199,1101
200,1104
201,1107
202,1108
203,1110
204,1111
205,1112
206,1113
207,1118
208,1120
209,1121
210,1122
211,1124
212,1125
213,1126
214,1127
215,1128
216,1129
217,1131
218,1132
219,1134
220,1135
221,1136
222,1138
223,1139
224,1140
225,1144
226,1145
227,1146
228,1147
229,1149
230,1150
231,1153
232,1154
233,1155
234,1157
235,1159
236,1161
237,1162
238,1163
239,1164
240,1165
241,1167
242,1168
243,1170
244,1172
245,1173
246,1174
247,1176
248,1178
249,1179
250,1181
251,1182
252,1184
253,1185
254,1189
255,1191
256,1192
257,1193
258,1194
259,1195
260,1197
261,1198
262,1199
263,1200
264,1201
265,1202
266,1203
267,1204
268,1205
269,1207
270,1208
271,1209
272,1210
273,1212
274,1214
275,1215
276,1216
277,1218
278,1219
279,1220
280,1221
281,1222
282,1224
283,1225
284,1226
285,1227
286,1228
287,1229
288,1230
289,1234
290,1235
291,1236
292,1238
293,1239
294,1241
295,1242
296,1243
297,1244
298,1245
299,1246
300,1247
301,1250
302,1251
303,1253
304,1254
305,1255
306,1256
307,1257
308,1259
309,1261
310,1262
311,1263
312,1264
313,1265
314,1266
315,1268
316,1269
317,1270
318,1272
319,1273
320,1274
321,1275
322,1276
323,1277
324,1278
325,1280
326,1281
327,1282
328,1283
329,1284
330,1286
331,1288
332,1289
333,1290
334,1291
335,1292
336,1293
337,1294
338,1295
339,1296
340,1297
341,1298
342,1299
343,1300
344,1301
345,1302
346,1303
347,1304
348,1305
349,1306
350,1307
351,1308
352,1309
353,1310
354,1311
355,1312
356,1313
357,1314
358,1315
359,1316
360,1317
361,1318
362,1319
363,1320
364,1321
365,1322
366,1323
367,1324
368,1325
369,1326
