,0
0,137
1,175
2,202
3,210
4,218
5,237
6,242
7,269
8,275
9,288
10,312
11,316
12,320
13,330
14,337
15,349
16,359
17,363
18,382
19,390
20,397
21,401
22,405
23,427
24,430
25,434
26,447
27,449
28,455
29,468
30,472
31,473
32,477
33,490
34,492
35,494
36,495
37,496
38,497
39,502
40,505
41,510
42,517
43,525
44,526
45,528
46,531
47,532
48,537
49,538
50,539
51,546
52,547
53,551
54,555
55,559
56,563
57,565
58,568
59,579
60,582
61,599
62,608
63,609
64,610
65,616
66,624
67,633
68,637
69,638
70,652
71,658
72,667
73,675
74,676
75,678
76,687
77,691
78,700
79,703
80,706
81,709
82,711
83,724
84,728
85,730
86,731
87,732
88,736
89,737
90,738
91,748
92,749
93,755
94,760
95,764
96,765
97,769
98,771
99,777
100,779
101,781
102,785
103,787
104,789
105,790
106,792
107,793
108,795
109,796
110,798
111,801
112,804
113,805
114,808
115,811
116,812
117,815
118,825
119,826
120,833
121,835
122,836
123,839
124,844
125,849
126,850
127,860
128,879
129,881
130,882
131,883
132,884
133,890
134,901
135,905
136,907
137,908
138,912
139,913
140,915
141,916
142,918
143,919
144,920
145,922
146,923
147,925
148,926
149,927
150,928
151,930
152,933
153,934
154,936
155,937
156,940
157,941
158,946
159,948
160,952
161,953
162,954
163,955
164,961
165,962
166,964
167,974
168,976
169,978
170,979
171,981
172,984
173,985
174,988
175,989
176,991
177,992
178,994
179,995
180,996
181,997
182,998
183,1000
184,1003
185,1006
186,1008
187,1009
188,1014
189,1017
190,1018
191,1019
192,1020
193,1021
194,1022
195,1025
196,1026
197,1027
198,1028
199,1029
200,1032
201,1033
202,1034
203,1036
204,1038
205,1039
206,1040
207,1041
208,1042
209,1043
210,1044
211,1045
212,1046
213,1048
214,1051
215,1053
216,1054
217,1055
218,1056
219,1057
220,1058
221,1059
222,1060
223,1061
224,1064
225,1065
226,1066
227,1067
228,1069
229,1070
230,1071
231,1072
232,1073
233,1074
234,1075
235,1076
236,1079
237,1080
238,1082
239,1085
240,1086
241,1087
242,1092
243,1093
244,1094
245,1095
246,1096
247,1097
248,1098
249,1101
250,1103
251,1104
252,1107
253,1108
254,1109
255,1110
256,1111
257,1112
258,1113
259,1114
260,1115
261,1117
262,1118
263,1119
264,1122
265,1123
266,1125
267,1126
268,1127
269,1129
270,1130
271,1133
272,1134
273,1135
274,1136
275,1138
276,1139
277,1140
278,1141
279,1143
280,1144
281,1145
282,1146
283,1147
284,1148
285,1149
286,1150
287,1151
288,1152
289,1153
290,1154
291,1155
292,1156
293,1157
294,1158
295,1159
296,1160
297,1162
298,1164
299,1166
300,1167
301,1168
302,1169
303,1170
304,1171
305,1172
306,1173
307,1174
308,1175
309,1176
310,1178
311,1181
312,1182
313,1183
314,1184
315,1186
316,1187
317,1189
318,1190
319,1191
320,1192
321,1193
322,1195
323,1196
324,1197
325,1200
326,1201
327,1203
328,1204
329,1205
330,1206
331,1207
332,1208
333,1210
334,1211
335,1212
336,1213
337,1214
338,1215
339,1216
340,1217
341,1218
342,1219
343,1220
344,1221
345,1222
346,1223
347,1225
348,1226
349,1227
350,1228
351,1229
352,1230
353,1231
354,1233
355,1234
356,1235
357,1236
358,1237
359,1238
360,1239
361,1240
362,1241
363,1242
364,1243
365,1244
366,1245
