,0
0,108
1,111
2,148
3,169
4,181
5,202
6,215
7,217
8,230
9,231
10,254
11,275
12,276
13,293
14,311
15,328
16,331
17,334
18,336
19,357
20,366
21,370
22,377
23,388
24,389
25,392
26,401
27,402
28,412
29,414
30,423
31,428
32,439
33,443
34,452
35,457
36,458
37,460
38,469
39,492
40,493
41,503
42,506
43,507
44,511
45,528
46,534
47,538
48,541
49,542
50,546
51,552
52,557
53,571
54,579
55,581
56,582
57,587
58,589
59,594
60,595
61,601
62,607
63,610
64,611
65,613
66,614
67,617
68,621
69,622
70,627
71,643
72,647
73,648
74,659
75,660
76,670
77,672
78,675
79,680
80,692
81,695
82,698
83,702
84,703
85,706
86,707
87,712
88,713
89,720
90,726
91,728
92,736
93,737
94,746
95,750
96,751
97,752
98,753
99,762
100,767
101,769
102,770
103,773
104,775
105,776
106,777
107,783
108,788
109,793
110,795
111,797
112,801
113,802
114,807
115,808
116,811
117,813
118,817
119,819
120,828
121,830
122,833
123,834
124,838
125,839
126,845
127,849
128,851
129,854
130,857
131,858
132,860
133,861
134,866
135,867
136,870
137,871
138,872
139,873
140,877
141,878
142,879
143,884
144,888
145,890
146,892
147,893
148,897
149,898
150,904
151,905
152,907
153,908
154,914
155,915
156,916
157,919
158,920
159,921
160,923
161,924
162,925
163,926
164,927
165,928
166,931
167,934
168,935
169,936
170,938
171,939
172,941
173,943
174,944
175,949
176,953
177,954
178,955
179,956
180,957
181,959
182,960
183,965
184,966
185,967
186,970
187,971
188,973
189,976
190,977
191,978
192,979
193,981
194,982
195,983
196,986
197,990
198,993
199,998
200,999
201,1002
202,1003
203,1004
204,1005
205,1006
206,1007
207,1008
208,1011
209,1015
210,1016
211,1019
212,1021
213,1022
214,1023
215,1026
216,1033
217,1034
218,1035
219,1037
220,1038
221,1039
222,1040
223,1042
224,1043
225,1047
226,1048
227,1051
228,1053
229,1054
230,1057
231,1058
232,1059
233,1061
234,1062
235,1065
236,1067
237,1069
238,1070
239,1074
240,1075
241,1078
242,1079
243,1081
244,1084
245,1086
246,1089
247,1090
248,1093
249,1095
250,1096
251,1097
252,1098
253,1099
254,1100
255,1101
256,1102
257,1103
258,1104
259,1105
260,1106
261,1107
262,1108
263,1111
264,1112
265,1113
266,1114
267,1115
268,1116
269,1117
270,1119
271,1120
272,1121
273,1122
274,1125
275,1126
276,1127
277,1128
278,1129
279,1130
280,1131
281,1132
282,1133
283,1134
284,1135
285,1136
286,1137
287,1139
288,1140
289,1141
290,1145
291,1147
292,1149
293,1152
294,1153
295,1154
296,1155
297,1156
298,1158
299,1159
300,1162
301,1163
302,1164
303,1165
304,1166
305,1167
306,1168
307,1169
308,1170
309,1171
310,1172
311,1173
312,1174
313,1175
314,1176
315,1177
316,1178
317,1180
318,1182
319,1183
320,1184
321,1185
322,1186
323,1187
324,1188
325,1189
326,1191
327,1192
328,1193
329,1195
330,1197
331,1199
332,1200
333,1201
334,1202
335,1204
336,1205
337,1207
338,1208
339,1210
340,1211
341,1212
342,1213
343,1214
344,1215
345,1216
346,1217
347,1219
348,1220
349,1221
350,1222
351,1223
352,1224
353,1225
354,1226
355,1228
356,1229
357,1231
358,1232
359,1233
360,1234
361,1235
362,1236
363,1237
364,1238
365,1239
366,1240
367,1241
368,1243
369,1244
370,1245
371,1246
372,1247
373,1248
374,1249
375,1250
376,1251
377,1252
378,1253
379,1254
380,1255
381,1256
382,1257
383,1258
