,0
0,39
1,51
2,94
3,112
4,146
5,151
6,177
7,202
8,209
9,217
10,238
11,261
12,292
13,307
14,309
15,313
16,314
17,324
18,326
19,364
20,367
21,377
22,388
23,396
24,403
25,405
26,415
27,418
28,430
29,438
30,439
31,446
32,447
33,449
34,450
35,459
36,463
37,466
38,467
39,477
40,489
41,492
42,496
43,499
44,500
45,510
46,519
47,523
48,527
49,528
50,541
51,547
52,548
53,549
54,550
55,552
56,561
57,564
58,565
59,567
60,586
61,589
62,592
63,593
64,596
65,600
66,605
67,611
68,618
69,621
70,625
71,633
72,636
73,638
74,639
75,646
76,650
77,657
78,666
79,671
80,672
81,680
82,683
83,685
84,686
85,689
86,690
87,691
88,695
89,702
90,711
91,712
92,713
93,714
94,715
95,725
96,728
97,730
98,733
99,741
100,744
101,749
102,750
103,752
104,755
105,759
106,760
107,764
108,765
109,766
110,768
111,770
112,772
113,773
114,778
115,781
116,783
117,790
118,792
119,793
120,794
121,797
122,799
123,805
124,808
125,812
126,813
127,815
128,818
129,821
130,822
131,826
132,827
133,828
134,829
135,831
136,832
137,834
138,837
139,838
140,840
141,841
142,842
143,844
144,845
145,846
146,847
147,852
148,858
149,860
150,862
151,863
152,869
153,871
154,873
155,875
156,878
157,882
158,883
159,886
160,887
161,888
162,890
163,891
164,895
165,896
166,898
167,899
168,907
169,908
170,909
171,910
172,911
173,913
174,914
175,917
176,918
177,919
178,922
179,923
180,925
181,926
182,929
183,931
184,933
185,935
186,936
187,941
188,942
189,948
190,950
191,951
192,952
193,953
194,954
195,955
196,956
197,958
198,959
199,960
200,962
201,963
202,965
203,966
204,967
205,968
206,970
207,971
208,972
209,973
210,975
211,977
212,978
213,980
214,981
215,982
216,983
217,985
218,988
219,989
220,990
221,991
222,993
223,994
224,995
225,996
226,997
227,998
228,1000
229,1001
230,1003
231,1004
232,1005
233,1006
234,1007
235,1013
236,1014
237,1016
238,1018
239,1019
240,1020
241,1022
242,1023
243,1024
244,1028
245,1029
246,1030
247,1031
248,1033
249,1034
250,1035
251,1036
252,1037
253,1039
254,1041
255,1043
256,1044
257,1045
258,1046
259,1047
260,1048
261,1049
262,1050
263,1051
264,1053
265,1056
266,1057
267,1058
268,1060
269,1061
270,1062
271,1063
272,1064
273,1065
274,1066
275,1067
276,1068
277,1069
278,1070
279,1071
280,1072
281,1073
282,1074
283,1076
284,1077
285,1078
286,1081
287,1082
288,1083
289,1084
290,1085
291,1086
292,1087
293,1088
294,1089
295,1090
296,1091
297,1092
298,1093
299,1094
300,1095
301,1096
302,1097
303,1098
304,1099
305,1100
306,1101
307,1102
308,1103
309,1104
310,1105
311,1106
312,1107
313,1109
314,1110
315,1111
316,1112
317,1113
318,1114
319,1115
320,1116
321,1117
322,1118
323,1119
324,1120
325,1121
326,1122
327,1123
328,1124
329,1125
330,1126
331,1127
332,1128
333,1129
334,1130
335,1131
336,1132
337,1133
338,1134
339,1135
340,1136
341,1137
342,1138
343,1139
344,1140
345,1141
